Opmode; comp.;tech_ID;MITRE_ID;tech_name;tactic;platforms;CVSS_Exp;Impact;Detectability;Risk;Rating;Mitigations
Mode 1;MU 1;IT-Tech-151;T1090.001;Internal Proxy;command-and-control; ['Linux', 'macOS', 'Windows'];3,887042775;0,8175803849759276;1;3,1779699284023977;Low;['Network Intrusion Prevention'];
Mode 1;MU 1;IT-Tech-152;T1102.003;One-Way Communication;command-and-control; ['Linux', 'macOS', 'Windows'];2,83525473;0,8175803849759276;1;2,3180486536582197;Low;['Restrict Web-Based Content', 'Network Intrusion Prevention'];
Mode 1;MU 1;IT-Tech-153;T1102.002;Bidirectional Communication;command-and-control; ['Linux', 'macOS', 'Windows'];2,83525473;0,8175803849759276;1;2,3180486536582197;Low;['Restrict Web-Based Content', 'Network Intrusion Prevention'];
Mode 1;MU 1;IT-Tech-154;T1102.001;Dead Drop Resolver;command-and-control; ['Linux', 'macOS', 'Windows'];2,83525473;0,8175803849759276;1;2,3180486536582197;Low;['Restrict Web-Based Content', 'Network Intrusion Prevention'];
Mode 1;MU 1;IT-Tech-155;T1571;Non-Standard Port;command-and-control; ['Linux', 'macOS', 'Windows'];3,887042775;0,8175803849759276;0,4;1,271187971360959;Low;['Network Segmentation', 'Network Intrusion Prevention'];
Mode 1;MU 1;IT-Tech-156;T1074.002;Remote Data Staging;collection; ['Linux', 'macOS', 'Windows', 'AWS', 'GCP', 'Azure'];3,887042775;0,0;1;0,0;Low;[];
Mode 1;MU 1;IT-Tech-157;T1074.001;Local Data Staging;collection; ['Linux', 'macOS', 'Windows'];2,515145325;0,0;1;0,0;Low;[];
Mode 1;MU 1;IT-Tech-158;T1078.004;Cloud Accounts;defense-evasion; ['AWS', 'GCP', 'Azure', 'SaaS', 'Azure AD', 'Office 365'];1,83457659;0,0;0,55;0,0;Low;['User Account Management', 'Multi-factor Authentication', 'User Training', 'Privileged Account Management', 'Password Policies'];
Mode 1;MU 1;IT-Tech-159;T1078.004;Cloud Accounts;persistence; ['AWS', 'GCP', 'Azure', 'SaaS', 'Azure AD', 'Office 365'];1,83457659;0,101200651799538;0,55;0,10211319067629558;Low;['User Account Management', 'Multi-factor Authentication', 'User Training', 'Privileged Account Management', 'Password Policies'];
Mode 1;MU 1;IT-Tech-160;T1078.004;Cloud Accounts;privilege-escalation; ['AWS', 'GCP', 'Azure', 'SaaS', 'Azure AD', 'Office 365'];1,83457659;0,101200651799538;0,55;0,10211319067629558;Low;['User Account Management', 'Multi-factor Authentication', 'User Training', 'Privileged Account Management', 'Password Policies'];
Mode 1;MU 1;IT-Tech-161;T1078.004;Cloud Accounts;initial-access; ['AWS', 'GCP', 'Azure', 'SaaS', 'Azure AD', 'Office 365'];1,83457659;0,9939137185159277;0,55;1,0028759622580439;Low;['User Account Management', 'Multi-factor Authentication', 'User Training', 'Privileged Account Management', 'Password Policies'];
Mode 1;MU 1;IT-Tech-162;T1564.004;NTFS File Attributes;defense-evasion; ['Windows'];2,515145325;0,0;1;0,0;Low;['Restrict File and Directory Permissions'];
Mode 1;MU 1;IT-Tech-163;T1564.003;Hidden Window;defense-evasion; ['macOS', 'Windows'];1,83457659;0,0;1;0,0;Low;['Execution Prevention'];
Mode 1;MU 1;IT-Tech-164;T1078.003;Local Accounts;defense-evasion; ['Linux', 'macOS', 'Windows'];1,83457659;0,0;0,5;0,0;Low;['Privileged Account Management', 'Password Policies'];
Mode 1;MU 1;IT-Tech-165;T1078.003;Local Accounts;persistence; ['Linux', 'macOS', 'Windows'];1,83457659;0,101200651799538;0,5;0,09283017334208689;Low;['Privileged Account Management', 'Password Policies'];
Mode 1;MU 1;IT-Tech-166;T1078.003;Local Accounts;privilege-escalation; ['Linux', 'macOS', 'Windows'];1,83457659;0,101200651799538;0,5;0,09283017334208689;Low;['Privileged Account Management', 'Password Policies'];
Mode 1;MU 1;IT-Tech-167;T1078.003;Local Accounts;initial-access; ['Linux', 'macOS', 'Windows'];1,83457659;0,9939137185159277;0,5;0,9117054202345852;Low;['Privileged Account Management', 'Password Policies'];
Mode 1;MU 1;IT-Tech-168;T1078.002;Domain Accounts;defense-evasion; ['Linux', 'macOS', 'Windows'];1,04832948;0,0;0,55;0,0;Low;['Multi-factor Authentication', 'Privileged Account Management', 'User Training'];
Mode 1;MU 1;IT-Tech-169;T1078.002;Domain Accounts;persistence; ['Linux', 'macOS', 'Windows'];1,04832948;0,101200651799538;0,55;0,058350394672168904;Low;['Multi-factor Authentication', 'Privileged Account Management', 'User Training'];
Mode 1;MU 1;IT-Tech-170;T1078.002;Domain Accounts;privilege-escalation; ['Linux', 'macOS', 'Windows'];1,04832948;0,101200651799538;0,55;0,058350394672168904;Low;['Multi-factor Authentication', 'Privileged Account Management', 'User Training'];
Mode 1;MU 1;IT-Tech-171;T1078.002;Domain Accounts;initial-access; ['Linux', 'macOS', 'Windows'];1,04832948;0,9939137185159277;0,55;0,5730719784331679;Low;['Multi-factor Authentication', 'Privileged Account Management', 'User Training'];
Mode 1;MU 1;IT-Tech-172;T1078.001;Default Accounts;defense-evasion; ['Linux', 'macOS', 'Windows', 'AWS', 'GCP', 'Azure', 'Office 365', 'Azure AD', 'SaaS'];1,83457659;0,0;0,5;0,0;Low;['Password Policies'];
Mode 1;MU 1;IT-Tech-173;T1078.001;Default Accounts;persistence; ['Linux', 'macOS', 'Windows', 'AWS', 'GCP', 'Azure', 'Office 365', 'Azure AD', 'SaaS'];1,83457659;0,101200651799538;0,5;0,09283017334208689;Low;['Password Policies'];
Mode 1;MU 1;IT-Tech-174;T1078.001;Default Accounts;privilege-escalation; ['Linux', 'macOS', 'Windows', 'AWS', 'GCP', 'Azure', 'Office 365', 'Azure AD', 'SaaS'];1,83457659;0,101200651799538;0,5;0,09283017334208689;Low;['Password Policies'];
Mode 1;MU 1;IT-Tech-175;T1078.001;Default Accounts;initial-access; ['Linux', 'macOS', 'Windows', 'AWS', 'GCP', 'Azure', 'Office 365', 'Azure AD', 'SaaS'];1,83457659;0,9939137185159277;0,5;0,9117054202345852;Low;['Password Policies'];
Mode 1;MU 1;IT-Tech-176;T1564.002;Hidden Users;defense-evasion; ['macOS'];0,798928515;0,0;1;0,0;Low;['Operating System Configuration'];
Mode 1;MU 1;IT-Tech-177;T1574.006;Dynamic Linker Hijacking;persistence; ['Linux'];2,515145325;0,101200651799538;1;0,2545343462605608;Low;['Execution Prevention', 'Operating System Configuration'];
Mode 1;MU 1;IT-Tech-178;T1574.006;Dynamic Linker Hijacking;privilege-escalation; ['Linux'];2,515145325;0,101200651799538;1;0,2545343462605608;Low;['Execution Prevention', 'Operating System Configuration'];
Mode 1;MU 1;IT-Tech-179;T1574.006;Dynamic Linker Hijacking;defense-evasion; ['Linux'];2,515145325;0,0;1;0,0;Low;['Execution Prevention', 'Operating System Configuration'];
Mode 1;MU 1;IT-Tech-180;T1574.002;DLL Side-Loading;persistence; ['Windows'];2,515145325;0,101200651799538;0,5;0,1272671731302804;Low;['Restrict File and Directory Permissions', 'Audit', 'Update Software', 'Application Developer Guidance'];
Mode 1;MU 1;IT-Tech-181;T1574.002;DLL Side-Loading;privilege-escalation; ['Windows'];2,515145325;0,101200651799538;0,5;0,1272671731302804;Low;['Restrict File and Directory Permissions', 'Audit', 'Update Software', 'Application Developer Guidance'];
Mode 1;MU 1;IT-Tech-182;T1574.002;DLL Side-Loading;defense-evasion; ['Windows'];2,515145325;0,0;0,5;0,0;Low;['Restrict File and Directory Permissions', 'Audit', 'Update Software', 'Application Developer Guidance'];
Mode 1;MU 1;IT-Tech-183;T1574.001;DLL Search Order Hijacking;persistence; ['Windows'];2,515145325;0,101200651799538;0,5;0,1272671731302804;Low;['Execution Prevention', 'Audit', 'Restrict Library Loading'];
Mode 1;MU 1;IT-Tech-184;T1574.001;DLL Search Order Hijacking;privilege-escalation; ['Windows'];2,515145325;0,101200651799538;0,5;0,1272671731302804;Low;['Execution Prevention', 'Audit', 'Restrict Library Loading'];
Mode 1;MU 1;IT-Tech-185;T1574.001;DLL Search Order Hijacking;defense-evasion; ['Windows'];2,515145325;0,0;0,5;0,0;Low;['Execution Prevention', 'Audit', 'Restrict Library Loading'];
Mode 1;MU 1;IT-Tech-186;T1574.008;Path Interception by Search Order Hijacking;persistence; ['Windows'];1,83457659;0,101200651799538;0,5;0,09283017334208689;Low;['Restrict File and Directory Permissions', 'Execution Prevention', 'Audit'];
Mode 1;MU 1;IT-Tech-187;T1574.008;Path Interception by Search Order Hijacking;privilege-escalation; ['Windows'];1,83457659;0,101200651799538;0,5;0,09283017334208689;Low;['Restrict File and Directory Permissions', 'Execution Prevention', 'Audit'];
Mode 1;MU 1;IT-Tech-188;T1574.008;Path Interception by Search Order Hijacking;defense-evasion; ['Windows'];1,83457659;0,0;0,5;0,0;Low;['Restrict File and Directory Permissions', 'Execution Prevention', 'Audit'];
Mode 1;MU 1;IT-Tech-189;T1574.007;Path Interception by PATH Environment Variable;persistence; ['Windows'];2,515145325;0,101200651799538;0,5;0,1272671731302804;Low;['Restrict File and Directory Permissions', 'Execution Prevention', 'Audit'];
Mode 1;MU 1;IT-Tech-190;T1574.007;Path Interception by PATH Environment Variable;privilege-escalation; ['Windows'];2,515145325;0,101200651799538;0,5;0,1272671731302804;Low;['Restrict File and Directory Permissions', 'Execution Prevention', 'Audit'];
Mode 1;MU 1;IT-Tech-191;T1574.007;Path Interception by PATH Environment Variable;defense-evasion; ['Windows'];2,515145325;0,0;0,5;0,0;Low;['Restrict File and Directory Permissions', 'Execution Prevention', 'Audit'];
Mode 1;MU 1;IT-Tech-192;T1574.009;Path Interception by Unquoted Path;persistence; ['Windows'];2,515145325;0,101200651799538;0,5;0,1272671731302804;Low;['Restrict File and Directory Permissions', 'Execution Prevention', 'Audit'];
Mode 1;MU 1;IT-Tech-193;T1574.009;Path Interception by Unquoted Path;privilege-escalation; ['Windows'];2,515145325;0,101200651799538;0,5;0,1272671731302804;Low;['Restrict File and Directory Permissions', 'Execution Prevention', 'Audit'];
Mode 1;MU 1;IT-Tech-194;T1574.009;Path Interception by Unquoted Path;defense-evasion; ['Windows'];2,515145325;0,0;0,5;0,0;Low;['Restrict File and Directory Permissions', 'Execution Prevention', 'Audit'];
Mode 1;MU 1;IT-Tech-195;T1574.011;Services Registry Permissions Weakness;persistence; ['Windows'];1,83457659;0,101200651799538;1;0,18566034668417378;Low;['Restrict Registry Permissions'];
Mode 1;MU 1;IT-Tech-196;T1574.011;Services Registry Permissions Weakness;privilege-escalation; ['Windows'];1,83457659;0,101200651799538;1;0,18566034668417378;Low;['Restrict Registry Permissions'];
Mode 1;MU 1;IT-Tech-197;T1574.011;Services Registry Permissions Weakness;defense-evasion; ['Windows'];1,83457659;0,0;1;0,0;Low;['Restrict Registry Permissions'];
Mode 1;MU 1;IT-Tech-198;T1574.005;Executable Installer File Permissions Weakness;persistence; ['Windows'];1,83457659;0,101200651799538;0,5;0,09283017334208689;Low;['Audit', 'User Account Management', 'User Account Control'];
Mode 1;MU 1;IT-Tech-199;T1574.005;Executable Installer File Permissions Weakness;privilege-escalation; ['Windows'];1,83457659;0,101200651799538;0,5;0,09283017334208689;Low;['Audit', 'User Account Management', 'User Account Control'];
Mode 1;MU 1;IT-Tech-200;T1574.005;Executable Installer File Permissions Weakness;defense-evasion; ['Windows'];1,83457659;0,0;0,5;0,0;Low;['Audit', 'User Account Management', 'User Account Control'];
Mode 1;MU 1;IT-Tech-201;T1574.010;Services File Permissions Weakness;persistence; ['Windows'];1,83457659;0,101200651799538;0,5;0,09283017334208689;Low;['Audit', 'User Account Management', 'User Account Control'];
Mode 1;MU 1;IT-Tech-202;T1574.010;Services File Permissions Weakness;privilege-escalation; ['Windows'];1,83457659;0,101200651799538;0,5;0,09283017334208689;Low;['Audit', 'User Account Management', 'User Account Control'];
Mode 1;MU 1;IT-Tech-203;T1574.010;Services File Permissions Weakness;defense-evasion; ['Windows'];1,83457659;0,0;0,5;0,0;Low;['Audit', 'User Account Management', 'User Account Control'];
Mode 1;MU 1;IT-Tech-204;T1574;Hijack Execution Flow;persistence; ['Linux', 'macOS', 'Windows'];2,515145325;0,101200651799538;0,5;0,1272671731302804;Low;['User Account Management', 'Execution Prevention', 'Audit', 'Update Software', 'User Account Control', 'Restrict Registry Permissions', 'Restrict File and Directory Permissions', 'Application Developer Guidance', 'Restrict Library Loading'];
Mode 1;MU 1;IT-Tech-205;T1574;Hijack Execution Flow;privilege-escalation; ['Linux', 'macOS', 'Windows'];2,515145325;0,101200651799538;0,5;0,1272671731302804;Low;['User Account Management', 'Execution Prevention', 'Audit', 'Update Software', 'User Account Control', 'Restrict Registry Permissions', 'Restrict File and Directory Permissions', 'Application Developer Guidance', 'Restrict Library Loading'];
Mode 1;MU 1;IT-Tech-206;T1574;Hijack Execution Flow;defense-evasion; ['Linux', 'macOS', 'Windows'];2,515145325;0,0;0,5;0,0;Low;['User Account Management', 'Execution Prevention', 'Audit', 'Update Software', 'User Account Control', 'Restrict Registry Permissions', 'Restrict File and Directory Permissions', 'Application Developer Guidance', 'Restrict Library Loading'];
Mode 1;MU 1;IT-Tech-207;T1069.001;Local Groups;discovery; ['Linux', 'macOS', 'Windows'];1,83457659;0,35133333354;1;0,6445479089991458;Low;[];
Mode 1;MU 1;IT-Tech-208;T1570;Lateral Tool Transfer;lateral-movement; ['Linux', 'macOS', 'Windows'];2,83525473;0,0;1;0,0;Low;['Network Intrusion Prevention', 'Filter Network Traffic'];
Mode 1;MU 1;IT-Tech-209;T1568.003;DNS Calculation;command-and-control; ['Linux', 'macOS', 'Windows'];2,515145325;0,8175803849759276;1;2,0563334830839044;Low;[];
Mode 1;MU 1;IT-Tech-210;T1204.002;Malicious File;execution; ['Linux', 'macOS', 'Windows'];1,338161748;0,0;0,55;0,0;Low;['Execution Prevention', 'Behavior Prevention on Endpoint', 'User Training'];
Mode 1;MU 1;IT-Tech-211;T1204.001;Malicious Link;execution; ['Linux', 'macOS', 'Windows'];1,338161748;0,0;0,65;0,0;Low;['Restrict Web-Based Content', 'Network Intrusion Prevention', 'User Training'];
Mode 1;MU 1;IT-Tech-212;T1195.003;Compromise Hardware Supply Chain;initial-access; ['Linux', 'macOS', 'Windows'];0,9145983;0,9939137185159277;0,5;0,454515898650673;Low;['Boot Integrity'];
Mode 1;MU 1;IT-Tech-213;T1195.002;Compromise Software Supply Chain;initial-access; ['Linux', 'macOS', 'Windows'];3,887042775;0,9939137185159277;1;3,8633851385307203;Low;['Vulnerability Scanning', 'Update Software'];
Mode 1;MU 1;IT-Tech-214;T1195.001;Compromise Software Dependencies and Development Tools;initial-access; ['Linux', 'macOS', 'Windows'];3,887042775;0,9939137185159277;1;3,8633851385307203;Low;['Vulnerability Scanning', 'Update Software'];
Mode 1;MU 1;IT-Tech-215;T1568.001;Fast Flux DNS;command-and-control; ['Linux', 'macOS', 'Windows'];2,515145325;0,8175803849759276;1;2,0563334830839044;Low;[];
Mode 1;MU 1;IT-Tech-216;T1052.001;Exfiltration over USB;exfiltration; ['Linux', 'macOS', 'Windows'];1,83457659;0,35133333354;0,6;0,3867287453994875;Low;['Disable or Remove Feature or Program', 'Data Loss Prevention', 'Limit Hardware Installation'];
Mode 1;MU 1;IT-Tech-217;T1569.002;Service Execution;execution; ['Windows'];1,234707705;0,0;0,5;0,0;Low;['Restrict File and Directory Permissions', 'Privileged Account Management', 'Behavior Prevention on Endpoint'];
Mode 1;MU 1;IT-Tech-218;T1569.001;Launchctl;execution; ['macOS'];1,83457659;0,0;1;0,0;Low;['User Account Management'];
Mode 1;MU 1;IT-Tech-219;T1569;System Services;execution; ['Windows', 'macOS'];1,83457659;0,0;0,5;0,0;Low;['Restrict File and Directory Permissions', 'Privileged Account Management', 'Behavior Prevention on Endpoint', 'User Account Management'];
Mode 1;MU 1;IT-Tech-220;T1568.002;Domain Generation Algorithms;command-and-control; ['Linux', 'macOS', 'Windows'];2,83525473;0,8175803849759276;1;2,3180486536582197;Low;['Domain Generation Algorithms Mitigation', 'Restrict Web-Based Content', 'Network Intrusion Prevention'];
Mode 1;MU 1;IT-Tech-221;T1568;Dynamic Resolution;command-and-control; ['Linux', 'macOS', 'Windows'];1,83457659;0,8175803849759276;1;1,4999138347200243;Low;['Restrict Web-Based Content', 'Network Intrusion Prevention'];
Mode 1;MU 1;IT-Tech-222;T1011.001;Exfiltration Over Bluetooth;exfiltration; ['Linux', 'macOS', 'Windows'];2,515145325;0,35133333354;1;0,8836543913697968;Low;['Disable or Remove Feature or Program', 'Operating System Configuration'];
Mode 1;MU 1;IT-Tech-223;T1567.002;Exfiltration to Cloud Storage;exfiltration; ['Linux', 'macOS', 'Windows'];3,887042775;0,35133333354;1;1,3656476957533221;Low;['Restrict Web-Based Content'];
Mode 1;MU 1;IT-Tech-224;T1567.001;Exfiltration to Code Repository;exfiltration; ['Linux', 'macOS', 'Windows'];3,887042775;0,35133333354;1;1,3656476957533221;Low;['Restrict Web-Based Content'];
Mode 1;MU 1;IT-Tech-225;T1059.006;Python;execution; ['Linux', 'Windows', 'macOS'];0,798928515;0,0;0,6;0,0;Low;['Execution Prevention', 'Audit', 'Antivirus/Antimalware', 'Limit Software Installation'];
Mode 1;MU 1;IT-Tech-226;T1059.005;Visual Basic;execution; ['Windows', 'macOS', 'Linux'];1,83457659;0,0;1;0,0;Low;['Behavior Prevention on Endpoint', 'Disable or Remove Feature or Program', 'Execution Prevention', 'Antivirus/Antimalware', 'Restrict Web-Based Content'];
Mode 1;MU 1;IT-Tech-227;T1059.004;Unix Shell;execution; ['macOS', 'Linux'];1,83457659;0,0;1;0,0;Low;['Execution Prevention'];
Mode 1;MU 1;IT-Tech-228;T1059.003;Windows Command Shell;execution; ['Windows'];1,83457659;0,0;1;0,0;Low;['Execution Prevention'];
Mode 1;MU 1;IT-Tech-229;T1059.002;AppleScript;execution; ['macOS'];1,83457659;0,0;0,5;0,0;Low;['Execution Prevention', 'Code Signing'];
Mode 1;MU 1;IT-Tech-230;T1059.001;PowerShell;execution; ['Windows'];2,83525473;0,0;0,5;0,0;Low;['Disable or Remove Feature or Program', 'Execution Prevention', 'Code Signing', 'Antivirus/Antimalware', 'Privileged Account Management'];
Mode 1;MU 1;IT-Tech-231;T1567;Exfiltration Over Web Service;exfiltration; ['Linux', 'macOS', 'Windows'];3,887042775;0,35133333354;1;1,3656476957533221;Low;['Data Loss Prevention', 'Restrict Web-Based Content'];
Mode 1;MU 1;IT-Tech-232;T1497.003;Time Based Evasion;defense-evasion; ['Linux', 'macOS', 'Windows'];2,515145325;0,0;1;0,0;Low;[];
Mode 1;MU 1;IT-Tech-233;T1497.003;Time Based Evasion;discovery; ['Linux', 'macOS', 'Windows'];2,515145325;0,35133333354;1;0,8836543913697968;Low;[];
Mode 1;MU 1;IT-Tech-234;T1497.002;User Activity Based Checks;defense-evasion; ['Linux', 'macOS', 'Windows'];2,515145325;0,0;1;0,0;Low;[];
Mode 1;MU 1;IT-Tech-235;T1497.002;User Activity Based Checks;discovery; ['Linux', 'macOS', 'Windows'];2,515145325;0,35133333354;1;0,8836543913697968;Low;[];
Mode 1;MU 1;IT-Tech-236;T1497.001;System Checks;defense-evasion; ['Linux', 'macOS', 'Windows'];2,515145325;0,0;1;0,0;Low;[];
Mode 1;MU 1;IT-Tech-237;T1497.001;System Checks;discovery; ['Linux', 'macOS', 'Windows'];2,515145325;0,35133333354;1;0,8836543913697968;Low;[];
Mode 1;MU 1;IT-Tech-238;T1498.002;Reflection Amplification;impact; ['macOS', 'Windows', 'Linux', 'AWS', 'Office 365', 'Azure AD', 'GCP', 'Azure', 'SaaS'];3,887042775;0,8175803849759276;1;3,1779699284023977;Low;['Filter Network Traffic'];
Mode 1;MU 1;IT-Tech-239;T1498.001;Direct Network Flood;impact; ['Linux', 'macOS', 'Windows', 'AWS', 'GCP', 'Azure AD', 'SaaS', 'Azure', 'Office 365'];3,887042775;1,1689137185159275;1;4,543617624155719;Low;['Filter Network Traffic'];
Mode 1;MU 1;IT-Tech-240;T1566.003;Spearphishing via Service;initial-access; ['Linux', 'macOS', 'Windows'];1,83457659;0,9939137185159277;0,65;1,185217046304961;Low;['Antivirus/Antimalware', 'Restrict Web-Based Content', 'User Training'];
Mode 1;MU 1;IT-Tech-241;T1566.002;Spearphishing Link;initial-access; ['Linux', 'macOS', 'Windows', 'Office 365', 'SaaS'];2,83525473;0,9939137185159277;0,65;1,8316990715622123;Low;['Software Configuration', 'Restrict Web-Based Content', 'User Training'];
Mode 1;MU 1;IT-Tech-242;T1566.001;Spearphishing Attachment;initial-access; ['macOS', 'Windows', 'Linux'];2,83525473;0,9939137185159277;0,65;1,8316990715622123;Low;['Network Intrusion Prevention', 'Software Configuration', 'Antivirus/Antimalware', 'Restrict Web-Based Content', 'User Training'];
Mode 1;MU 1;IT-Tech-243;T1566;Phishing;initial-access; ['Linux', 'macOS', 'Windows', 'SaaS', 'Office 365'];2,83525473;0,9939137185159277;0,65;1,8316990715622123;Low;['Network Intrusion Prevention', 'Software Configuration', 'Antivirus/Antimalware', 'Restrict Web-Based Content', 'User Training'];
Mode 1;MU 1;IT-Tech-244;T1565.003;Runtime Data Manipulation;impact; ['Linux', 'macOS', 'Windows'];1,83457659;0,8175803849759276;0,5;0,7499569173600121;Low;['Restrict File and Directory Permissions', 'Network Segmentation'];
Mode 1;MU 1;IT-Tech-245;T1565.002;Transmitted Data Manipulation;impact; ['Linux', 'macOS', 'Windows'];2,83525473;1,1689137185159275;1;3,314168149384172;Low;['Encrypt Sensitive Information'];
Mode 1;MU 1;IT-Tech-246;T1565.001;Stored Data Manipulation;impact; ['Linux', 'macOS', 'Windows'];1,83457659;0,9939137185159277;0,5;0,9117054202345852;Low;['Remote Data Storage', 'Restrict File and Directory Permissions', 'Encrypt Sensitive Information'];
Mode 1;MU 1;IT-Tech-247;T1565;Data Manipulation;impact; ['Linux', 'macOS', 'Windows'];2,83525473;1,1689137185159275;0,5;1,657084074692086;Low;['Restrict File and Directory Permissions', 'Network Segmentation', 'Remote Data Storage', 'Encrypt Sensitive Information'];
Mode 1;MU 1;IT-Tech-248;T1564.001;Hidden Files and Directories;defense-evasion; ['Windows', 'macOS', 'Linux'];1,83457659;0,0;1;0,0;Low;[];
Mode 1;MU 1;IT-Tech-249;T1564;Hide Artifacts;defense-evasion; ['Linux', 'macOS', 'Windows'];2,515145325;0,0;1;0,0;Low;[];
Mode 1;MU 1;IT-Tech-250;T1563.002;RDP Hijacking;lateral-movement; ['Windows'];0,900610326;0,0;0,5;0,0;Low;['User Account Management', 'Disable or Remove Feature or Program', 'Audit', 'Network Segmentation', 'Operating System Configuration', 'Privileged Account Management', 'Limit Access to Resource Over Network'];
Mode 1;MU 1;IT-Tech-251;T1563.001;SSH Hijacking;lateral-movement; ['Linux', 'macOS'];0,582747858;0,0;0,5;0,0;Low;['Disable or Remove Feature or Program', 'User Account Control', 'Restrict File and Directory Permissions', 'Privileged Account Management', 'Password Policies'];
Mode 1;MU 1;IT-Tech-252;T1563;Remote Service Session Hijacking;lateral-movement; ['Linux', 'macOS', 'Windows'];1,234707705;0,0;0,5;0,0;Low;['Disable or Remove Feature or Program', 'Network Segmentation', 'Privileged Account Management', 'User Account Management'];
Mode 1;MU 1;IT-Tech-253;T1518.001;Security Software Discovery;discovery; ['Linux', 'macOS', 'Windows', 'AWS', 'GCP', 'Azure', 'Office 365', 'Azure AD', 'SaaS'];1,83457659;0,35133333354;1;0,6445479089991458;Low;[];
Mode 1;MU 1;IT-Tech-254;T1069.003;Cloud Groups;discovery; ['Office 365', 'Azure AD', 'GCP', 'SaaS', 'Azure', 'AWS'];1,83457659;0,35133333354;1;0,6445479089991458;Low;[];
Mode 1;MU 1;IT-Tech-255;T1069.002;Domain Groups;discovery; ['Linux', 'macOS', 'Windows'];1,83457659;0,35133333354;1;0,6445479089991458;Low;[];
Mode 1;MU 1;IT-Tech-256;T1087.004;Cloud Account;discovery; ['AWS', 'GCP', 'Azure', 'Office 365', 'Azure AD', 'SaaS'];1,83457659;0,35133333354;0,5;0,3222739544995729;Low;['User Account Management', 'Multi-factor Authentication', 'Audit', 'Network Segmentation', 'Privileged Account Management'];
Mode 1;MU 1;IT-Tech-257;T1087.003;Email Account;discovery; ['Windows', 'Office 365'];1,83457659;0,35133333354;1;0,6445479089991458;Low;[];
Mode 1;MU 1;IT-Tech-258;T1087.002;Domain Account;discovery; ['Linux', 'macOS', 'Windows'];1,83457659;0,35133333354;0,5;0,3222739544995729;Low;['Operating System Configuration', 'Network Segmentation', 'Multi-factor Authentication', 'Privileged Account Management'];
Mode 1;MU 1;IT-Tech-259;T1087.001;Local Account;discovery; ['Linux', 'macOS', 'Windows'];1,83457659;0,35133333354;0,5;0,3222739544995729;Low;['Operating System Configuration', 'Multi-factor Authentication', 'Privileged Account Management'];
Mode 1;MU 1;IT-Tech-260;T1553.004;Install Root Certificate;defense-evasion; ['Linux', 'macOS', 'Windows'];1,338161748;0,0;1;0,0;Low;['Software Configuration', 'Operating System Configuration'];
Mode 1;MU 1;IT-Tech-261;T1562.004;Disable or Modify System Firewall;defense-evasion; ['Linux', 'macOS', 'Windows'];2,515145325;0,0;1;0,0;Low;['Restrict File and Directory Permissions', 'Restrict Registry Permissions', 'User Account Management'];
Mode 1;MU 1;IT-Tech-262;T1562.003;Impair Command History Logging;defense-evasion; ['Linux', 'macOS', 'Windows'];1,83457659;0,0;1;0,0;Low;['Environment Variable Permissions', 'Operating System Configuration'];
Mode 1;MU 1;IT-Tech-263;T1562.002;Disable Windows Event Logging;defense-evasion; ['Windows'];0,798928515;0,0;0,5;0,0;Low;['Restrict File and Directory Permissions', 'Restrict Registry Permissions', 'User Account Management', 'Audit'];
Mode 1;MU 1;IT-Tech-264;T1562.001;Disable or Modify Tools;defense-evasion; ['Windows', 'macOS', 'Linux'];1,83457659;0,0;1;0,0;Low;['Restrict File and Directory Permissions', 'Restrict Registry Permissions', 'User Account Management'];
Mode 1;MU 1;IT-Tech-265;T1562;Impair Defenses;defense-evasion; ['Linux', 'Windows', 'macOS', 'AWS', 'GCP', 'Azure'];1,83457659;0,0;1;0,0;Low;['Restrict File and Directory Permissions', 'Restrict Registry Permissions', 'User Account Management'];
Mode 1;MU 1;IT-Tech-266;T1003.004;LSA Secrets;credential-access; ['Windows'];0,798928515;0,35133333354;0,55;0,15437962013931156;Low;['Privileged Account Management', 'Password Policies', 'User Training'];
Mode 1;MU 1;IT-Tech-267;T1003.005;Cached Domain Credentials;credential-access; ['Windows'];0,798928515;0,35133333354;0,55;0,15437962013931156;Low;['Active Directory Configuration', 'Operating System Configuration', 'User Training', 'Privileged Account Management', 'Password Policies'];
Mode 1;MU 1;IT-Tech-268;T1561.002;Disk Structure Wipe;impact; ['Linux', 'macOS', 'Windows'];1,83457659;0,9939137185159277;0,5;0,9117054202345852;Low;['Data Backup'];
Mode 1;MU 1;IT-Tech-269;T1561.001;Disk Content Wipe;impact; ['Linux', 'macOS', 'Windows'];1,83457659;0,9939137185159277;0,5;0,9117054202345852;Low;['Data Backup'];
Mode 1;MU 1;IT-Tech-270;T1561;Disk Wipe;impact; ['Linux', 'macOS', 'Windows'];1,83457659;0,9939137185159277;0,5;0,9117054202345852;Low;['Data Backup'];
Mode 1;MU 1;IT-Tech-271;T1560.003;Archive via Custom Method;collection; ['Linux', 'macOS', 'Windows'];2,515145325;0,0;1;0,0;Low;[];
Mode 1;MU 1;IT-Tech-272;T1560.002;Archive via Library;collection; ['Linux', 'macOS', 'Windows'];2,515145325;0,0;1;0,0;Low;[];
Mode 1;MU 1;IT-Tech-273;T1560.001;Archive via Utility;collection; ['Linux', 'macOS', 'Windows'];2,515145325;0,0;0,5;0,0;Low;['Audit'];
